data_format,development_key,status,year_completed,street_address,property_id,floors_above,town_planning_application,longitude,latitude
Pre May 16,X001006,COMPLETED,2015,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,11,0,144.9522041,-37.81843099
Pre May 16,X001007,COMPLETED,2006,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,3,0,144.9522041,-37.81843099
Pre May 16,X000473,COMPLETED,2015,5-13 Stawell Street NORTH MELBOURNE VIC 3051,109147,5,0,144.9425181,-37.80369053
Pre May 16,X000475,COMPLETED,2015,5-13 Stawell Street NORTH MELBOURNE VIC 3051,109147,5,0,144.9425181,-37.80369053
Pre May 16,X000559,COMPLETED,2003,49-53 Stawell Street WEST MELBOURNE VIC 3003,109151,4,0,144.942323,-37.80482411
Pre May 16,X000708,COMPLETED,2015,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,4,0,144.9824354,-37.82485516
Pre May 16,X000709,COMPLETED,2011,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,4,0,144.9824354,-37.82485516
Pre May 16,X000080,COMPLETED,2002,Capitol Arcade 109-117 Swanston Street MELBOURNE VIC 3000,109268,11,0,144.9657923,-37.81507096
Pre May 16,X000296,COMPLETED,2012,427-457 Swanston Street MELBOURNE VIC 3000,109318,10,0,144.9626891,-37.80826408
Pre May 16,X000426,COMPLETED,2014,514-520 Swanston Street CARLTON VIC 3053,109377,17,0,144.9635329,-37.8048373
Pre May 16,X000424,COMPLETED,2005,462-468 Swanston Street CARLTON VIC 3053,109384,8,0,144.9633297,-37.80600874
Pre May 16,X000628,COMPLETED,2010,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2,0,144.9299594,-37.79958628
Pre May 16,X000634,COMPLETED,2011,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2,0,144.9299594,-37.79958628
Pre May 16,X000637,COMPLETED,2011,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2,0,144.9299594,-37.79958628
Pre May 16,X000638,COMPLETED,2014,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2,0,144.9299594,-37.79958628
Pre May 16,X000678,COMPLETED,2002,2-26 Mawbey Street KENSINGTON VIC 3031,109494,3,0,144.9231771,-37.78986498
Pre May 16,X000949,COMPLETED,2003,2-14 Hope Street SOUTH YARRA VIC 3141,109532,3,0,144.9793101,-37.83713828
Pre May 16,X000682,COMPLETED,2012,576-594 Victoria Parade EAST MELBOURNE VIC 3002,109604,3,0,144.9905606,-37.81058353
Pre May 16,X000681,COMPLETED,2012,570-574 Victoria Parade EAST MELBOURNE VIC 3002,109605,3,0,144.9904095,-37.81025506
Pre May 16,X000474,COMPLETED,2011,700-708 Victoria Street NORTH MELBOURNE VIC 3051,109758,3,0,144.9424289,-37.80417943
Pre May 16,X000494,COMPLETED,2011,406-416 Victoria Street NORTH MELBOURNE VIC 3051,109814,1,0,144.9525726,-37.80518028
Pre May 16,X000499,COMPLETED,2009,Ramsden Apartments 352-362 Victoria Street NORTH MELBOURNE VIC 3051,109824,4,0,144.9543392,-37.80537856
Pre May 16,X000704,COMPLETED,2006,95-111 Wellington Parade South EAST MELBOURNE VIC 3002,109984,2,0,144.9806561,-37.81716733
Pre May 16,X000691,COMPLETED,2002,1-9 Powlett Street EAST MELBOURNE VIC 3002,109996,18,0,144.9848349,-37.81608712
Pre May 16,X000673,COMPLETED,2003,55 Westbourne Road KENSINGTON VIC 3031,110050,1,0,144.9222381,-37.79342871
Pre May 16,X000157,COMPLETED,2010,William Cooper Justice Centre 223-229 William Street MELBOURNE VIC 3000,110101,12,0,144.957026,-37.81403791
Pre May 16,X000541,COMPLETED,2003,29-35 Wreckyn Street NORTH MELBOURNE VIC 3051,110258,6,0,144.9541318,-37.80003487
Pre May 16,X000538,COMPLETED,2010,36-48 Wreckyn Street NORTH MELBOURNE VIC 3051,110259,3,0,144.9547748,-37.80037791
Pre May 16,X000705,COMPLETED,2011,Yarra Park Brunton Avenue EAST MELBOURNE VIC 3002,110264,3,0,144.9872722,-37.81975517
Pre May 16,X000892,COMPLETED,2002,Riverside Apartments 1 Riverside Quay SOUTHBANK VIC 3006,110336,8,0,144.9638779,-37.82190773
Pre May 16,X000929,COMPLETED,2015,141-155 City Road SOUTHBANK VIC 3006,110364,46,0,144.9632528,-37.82376428
Pre May 16,X000922,COMPLETED,2002,The Summit Concierge Apartments 157-165 City Road SOUTHBANK VIC 3006,110366,26,0,144.9626783,-37.82425014
Pre May 16,X000919,COMPLETED,2012,207-229 City Road SOUTHBANK VIC 3006,110368,3,0,144.9611636,-37.8257706
Pre May 16,X000733,COMPLETED,2012,241-243 City Road SOUTHBANK VIC 3006,110370,43,0,144.9600013,-37.82652034
Pre May 16,X000727,COMPLETED,2011,The Bank Apartments 269-283 City Road SOUTHBANK VIC 3006,110373,41,0,144.9590348,-37.82729583
Pre May 16,X000728,COMPLETED,2006,285-291 City Road SOUTHBANK VIC 3006,110375,15,0,144.9587797,-37.82742528
Pre May 16,X000722,COMPLETED,2006,334-342 City Road SOUTHBANK VIC 3006,110401,6,0,144.9573511,-37.82783763
Pre May 16,X000933,COMPLETED,2003,Southpoint Apartments 20-22 Kavanagh Street SOUTHBANK VIC 3006,110417,31,0,144.9658274,-37.82280805
Pre May 16,X000762,COMPLETED,2004,Eight Apartments 6-8 Dorcas Street SOUTHBANK VIC 3006,110433,20,0,144.9701752,-37.82984525
Pre May 16,X000745,COMPLETED,2013,151-169 Kings Way SOUTHBANK VIC 3006,110443,1,0,144.9638035,-37.82871319
Pre May 16,X000751,COMPLETED,2012,Global Television Studios 49-61 Coventry Street SOUTHBANK VIC 3006,110457,3,0,144.968718,-37.83001576
Pre May 16,X000731,COMPLETED,2013,58 Clarke Street SOUTHBANK VIC 3006,110468,34,0,144.9593382,-37.82786535
Pre May 16,X000915,COMPLETED,2009,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,12,0,144.9523045,-37.82538979
Pre May 16,X000720,COMPLETED,2009,Vue Grande Apartments 61-67 Whiteman Street SOUTHBANK VIC 3006,110486,35,0,144.9568018,-37.82609804
Pre May 16,X000890,COMPLETED,2002,198-218 Lorimer Street PORT MELBOURNE VIC 3207,110496,3,0,144.9012716,-37.82978647
Pre May 16,X000838,COMPLETED,2004,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,3,0,144.9253878,-37.82302894
Pre May 16,X000833,COMPLETED,2005,2-46 Douglas Street PORT MELBOURNE VIC 3207,110587,2,0,144.9257011,-37.82601613
Pre May 16,X000847,COMPLETED,2008,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2,0,144.9208695,-37.82604925
Pre May 16,X000849,COMPLETED,2010,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2,0,144.9208695,-37.82604925
Pre May 16,X000851,COMPLETED,2010,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2,0,144.9208695,-37.82604925
Pre May 16,X000852,COMPLETED,2009,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2,0,144.9208695,-37.82604925
Pre May 16,X000854,COMPLETED,2010,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2,0,144.9208695,-37.82604925
Pre May 16,X000844,COMPLETED,2010,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,110597,3,0,144.9188427,-37.82228361
Pre May 16,X000077,COMPLETED,2008,353-359 Little Collins Street MELBOURNE VIC 3000,110669,9,0,144.9629964,-37.81569795
Pre May 16,X001004,COMPLETED,2009,641-679 Collins Street DOCKLANDS VIC 3008,110845,7,0,144.9530654,-37.8196843
Pre May 16,X000454,COMPLETED,2010,60-96 Macaulay Road NORTH MELBOURNE VIC 3051,110854,5,0,144.9423879,-37.7981559
Pre May 16,X000913,COMPLETED,2011,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,110988,1,0,144.9504952,-37.82411112
Pre May 16,X000037,COMPLETED,2006,46-74 Flinders Street MELBOURNE VIC 3000,111071,40,0,144.9727209,-37.81546172
Pre May 16,X000365,COMPLETED,2003,131-137 Barry Street CARLTON VIC 3053,502486,2,0,144.9593768,-37.80082008
Pre May 16,X000576,COMPLETED,2013,199-213 Hawke Street WEST MELBOURNE VIC 3003,516626,3,0,144.9447184,-37.80952129
Pre May 16,X000285,COMPLETED,2011,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,554417,11,0,144.9566355,-37.80969653
Pre May 16,X000126,COMPLETED,2002,City Point On Bourke Apartments 654-670 Bourke Street MELBOURNE VIC 3000,558316,31,0,144.9540369,-37.81627029
Pre May 16,X000998,COMPLETED,2002,72-96 Dynon Road WEST MELBOURNE VIC 3003,558529,2,0,144.9337362,-37.80319479
Pre May 16,X000893,COMPLETED,2006,Eureka Tower 3-7 Riverside Quay SOUTHBANK VIC 3006,559161,92,0,144.964533,-37.82167274
Pre May 16,X000187,COMPLETED,2002,458-468 Lonsdale Street MELBOURNE VIC 3000,559301,19,0,144.9583507,-37.81305655
Pre May 16,X000803,COMPLETED,2002,50-56 Lorimer Street DOCKLANDS VIC 3008,560261,31,0,144.9474817,-37.82482677
Pre May 16,X000247,COMPLETED,2002,Wills Tower & Wills Court 28 Wills Street MELBOURNE VIC 3000,565462,26,0,144.9572399,-37.81067742
Pre May 16,X000123,COMPLETED,2007,NEO 200 Apartments 182-200 Spencer Street MELBOURNE VIC 3000,566659,43,0,144.9532989,-37.81625419
Pre May 16,X000601,COMPLETED,2005,37-47 Rosslyn Street WEST MELBOURNE VIC 3003,568042,4,0,144.9530816,-37.80777973
Pre May 16,X000484,COMPLETED,2006,520-528 Victoria Street NORTH MELBOURNE VIC 3051,570824,3,0,144.9487145,-37.80474818
Pre May 16,X001022,COMPLETED,2006,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,573403,43,0,144.9473582,-37.81813959
Pre May 16,X000897,COMPLETED,2005,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,575820,60,0,144.962176,-37.82171664
Pre May 16,X000900,COMPLETED,2005,Price Waterhouse Coopers 2-50 Southbank Boulevard SOUTHBANK VIC 3006,575821,38,0,144.9626238,-37.82221431
Pre May 16,X001032,COMPLETED,2005,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,15,0,144.9478097,-37.8191795
Pre May 16,X000924,COMPLETED,2004,171-193 City Road SOUTHBANK VIC 3006,576746,37,0,144.9622032,-37.82474333
Pre May 16,X000927,COMPLETED,2002,Victoria Tower 94-108 Kavanagh Street SOUTHBANK VIC 3006,576747,30,0,144.9625372,-37.82512551
Pre May 16,X000655,COMPLETED,2004,50-54 Henry Street KENSINGTON VIC 3031,580219,3,0,144.9265052,-37.79550649
Pre May 16,X000650,COMPLETED,2004,39 Kensington Road KENSINGTON VIC 3031,580220,3,0,144.9259711,-37.79538182
Pre May 16,X000658,COMPLETED,2004,59-63 Kensington Road KENSINGTON VIC 3031,580221,4,0,144.9253768,-37.79572597
Pre May 16,X000676,COMPLETED,2003,186 Stockmans Way KENSINGTON VIC 3031,580961,3,0,144.917451,-37.79312462
Pre May 16,X001104,COMPLETED,2005,The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,584059,22,0,144.9437003,-37.81381311
Pre May 16,X000313,COMPLETED,2011,475-497 Swanston Street MELBOURNE VIC 3000,587480,1,0,144.9620895,-37.8072889
Pre May 16,X000870,COMPLETED,2010,262-276 Lorimer Street PORT MELBOURNE VIC 3207,589450,4,0,144.9049844,-37.82647794
Pre May 16,X000874,COMPLETED,2010,286-292 Lorimer Street PORT MELBOURNE VIC 3207,589454,2,0,144.906248,-37.82561428
Pre May 16,X000881,COMPLETED,2009,38-46 Sabre Drive PORT MELBOURNE VIC 3207,589462,2,0,144.9063357,-37.82797662
Pre May 16,X000889,COMPLETED,2011,9-15 Wharf Road PORT MELBOURNE VIC 3207,589466,1,0,144.9069827,-37.82830753
Pre May 16,X000652,COMPLETED,2004,41-57 Kensington Road KENSINGTON VIC 3031,589625,3,0,144.9256939,-37.79554179
Pre May 16,X000668,COMPLETED,2004,78-82 Henry Street KENSINGTON VIC 3031,589649,3,0,144.9256947,-37.79592719
Pre May 16,X000527,COMPLETED,2004,25 Arden Street NORTH MELBOURNE VIC 3051,592683,3,0,144.9510637,-37.80130917
Pre May 16,X001118,COMPLETED,2006,Newquay Central 425-441 Docklands Drive DOCKLANDS VIC 3008,593728,3,0,144.9392069,-37.81503861
Pre May 16,X001140,COMPLETED,2008,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,6,0,144.9377585,-37.81317308
Pre May 16,X000884,COMPLETED,2013,54-62 Wirraway Drive PORT MELBOURNE VIC 3207,593753,2,0,144.908423,-37.82519497
Pre May 16,X000878,COMPLETED,2007,322-326 Lorimer Street PORT MELBOURNE VIC 3207,593756,2,0,144.9085514,-37.82413224
Pre May 16,X000674,COMPLETED,2007,54-62 Bateman Road KENSINGTON VIC 3031,595012,3,0,144.9174869,-37.79554938
Pre May 16,X000645,COMPLETED,2005,104-110 Altona Street KENSINGTON VIC 3031,597179,4,0,144.9252138,-37.7962344
Pre May 16,X001046,COMPLETED,2007,720-750 Collins Street DOCKLANDS VIC 3008,598590,10,0,144.949339,-37.82000244
Pre May 16,X000827,COMPLETED,2007,870-872 Lorimer Street PORT MELBOURNE VIC 3207,600453,2,0,144.9354196,-37.82313528
Pre May 16,X001114,COMPLETED,2007,Aquavista 397-407 Docklands Drive DOCKLANDS VIC 3008,601815,17,0,144.940195,-37.81428927
Pre May 16,X000517,COMPLETED,2015,139-145 Chetwynd Street NORTH MELBOURNE VIC 3051,602731,5,0,144.9522903,-37.80238735
Pre May 16,X001069,COMPLETED,2007,816-828 Bourke Street DOCKLANDS VIC 3008,604124,9,0,144.9439715,-37.81926536
Pre May 16,X001041,COMPLETED,2013,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,605909,2,0,144.9511384,-37.82088296
Pre May 16,X001042,COMPLETED,2012,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,605909,5,0,144.9511384,-37.82088296
Pre May 16,X000968,COMPLETED,2006,1-5 Barak Street PARKVILLE VIC 3052,606562,2,0,144.9409055,-37.77770927
Pre May 16,X000967,COMPLETED,2006,131 Oak Street PARKVILLE VIC 3052,608380,3,0,144.9421544,-37.77964779
Pre May 16,X000973,COMPLETED,2006,27 Garrard Street PARKVILLE VIC 3052,608404,2,0,144.9413587,-37.77905654
Pre May 16,X001015,COMPLETED,2008,194-206 Harbour Esplanade DOCKLANDS VIC 3008,609314,8,0,144.9449383,-37.81399456
Pre May 16,X001072,COMPLETED,2009,829-843 Bourke Street DOCKLANDS VIC 3008,609480,4,0,144.9434599,-37.82044558
Pre May 16,X001100,COMPLETED,2013,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,609481,12,0,144.9436783,-37.82092075
Pre May 16,X000965,COMPLETED,2007,99-103 Cade Way PARKVILLE VIC 3052,610472,4,0,144.9393377,-37.77823292
Pre May 16,X000974,COMPLETED,2007,23 Manchester Lane PARKVILLE VIC 3052,610484,2,0,144.9392824,-37.77793119
Pre May 16,X000001,COMPLETED,2009,507-541 Flinders Street MELBOURNE VIC 3000,611393,11,0,144.9572082,-37.82087039
Pre May 16,X000003,COMPLETED,2009,561-581 Flinders Street MELBOURNE VIC 3000,611395,16,0,144.9559094,-37.82108687
Pre May 16,X000979,COMPLETED,2008,65-71 Cade Way PARKVILLE VIC 3052,611642,1,0,144.9388177,-37.77716573
Pre May 16,X000662,COMPLETED,2008,66-74 Altona Street KENSINGTON VIC 3031,612648,7,0,144.9262103,-37.79717084
Pre May 16,X000980,COMPLETED,2007,64-76 Cade Way PARKVILLE VIC 3052,612699,3,0,144.9384017,-37.77688969
Pre May 16,X001164,COMPLETED,2013,99-101 Lambeth Street KENSINGTON VIC 3031,615402,3,0,144.9340749,-37.79264715
Pre May 16,X001159,COMPLETED,2005,225-233 Racecourse Road KENSINGTON VIC 3031,615651,3,0,144.9335069,-37.78876462
Pre May 16,X001157,COMPLETED,2013,Newmarket Apartments 247-263 Racecourse Road KENSINGTON VIC 3031,616150,7,0,144.9327059,-37.78868063
Pre May 16,X001149,COMPLETED,2014,171-173 Melrose Street NORTH MELBOURNE VIC 3051,616747,4,0,144.9423084,-37.79073993
Pre May 16,X000659,COMPLETED,2010,60 Altona Street KENSINGTON VIC 3031,619478,3,0,144.9264245,-37.79763698
Pre May 16,X001144,COMPLETED,2013,177-187 Boundary Road NORTH MELBOURNE VIC 3051,619509,3,0,144.9395663,-37.78864444
Pre May 16,X000954,COMPLETED,2011,Ridley Terraces 164-166A The Avenue PARKVILLE VIC 3052,619579,3,0,144.9576556,-37.78417361
Pre May 16,X000644,COMPLETED,2009,100-112 Ormond Street KENSINGTON VIC 3031,621973,3,0,144.9271518,-37.79838902
Pre May 16,X001099,COMPLETED,2012,Convesso 2-14 Waterside Place DOCKLANDS VIC 3008,623574,32,0,144.9421816,-37.81981368
Pre May 16,X001102,COMPLETED,2015,Concavo 1-13 Waterside Place DOCKLANDS VIC 3008,623575,31,0,144.9413873,-37.82006194
Pre May 16,X000311,COMPLETED,2012,Zen Apartments 23-39 Therry Street MELBOURNE VIC 3000,624495,49,0,144.9610325,-37.80709644
Pre May 16,X001119,COMPLETED,2011,453-463 Docklands Drive DOCKLANDS VIC 3008,626356,8,0,144.9373722,-37.81522444
Pre May 16,X000754,COMPLETED,2013,63-75 Coventry Street SOUTHBANK VIC 3006,627248,15,0,144.9679588,-37.82998241
Pre May 16,X001108,COMPLETED,2014,231-245 Harbour Esplanade DOCKLANDS VIC 3008,627659,28,0,144.943,-37.81356166
Pre May 16,X000780,COMPLETED,2011,40 South Wharf Drive DOCKLANDS VIC 3008,627717,4,0,144.9389059,-37.82256398
Pre May 16,X001045,COMPLETED,2014,717-731 Collins Street DOCKLANDS VIC 3008,628712,19,0,144.9500804,-37.82070761
Pre May 16,X001067,COMPLETED,2012,807-811 Bourke Street DOCKLANDS VIC 3008,631080,10,0,144.9450623,-37.81970418
Pre May 16,X000654,COMPLETED,2012,50-60 Clifford Terrace KENSINGTON VIC 3031,632508,4,0,144.9268342,-37.79652435
Pre May 16,X001098,COMPLETED,2012,840-850 Collins Street DOCKLANDS VIC 3008,632510,8,0,144.9445448,-37.82094899
Pre May 16,X001028,COMPLETED,2014,706-738 Bourke Street DOCKLANDS VIC 3008,632898,18,0,144.9491074,-37.81791895
Pre May 16,X000347,COMPLETED,2014,497-513 Rathdowne Street CARLTON VIC 3053,633373,5,0,144.9707672,-37.79366093
Pre May 16,X000326,COMPLETED,2012,475-485 Cardigan Street CARLTON VIC 3053,634041,6,0,144.9661485,-37.79383152
Pre May 16,X000808,COMPLETED,2012,62 South Wharf Drive DOCKLANDS VIC 3008,637393,3,0,144.9373116,-37.8222021
Pre May 16,X000810,COMPLETED,2012,64 South Wharf Drive DOCKLANDS VIC 3008,637394,3,0,144.9371942,-37.82217545
Pre May 16,X000814,COMPLETED,2012,70 South Wharf Drive DOCKLANDS VIC 3008,637397,3,0,144.9368693,-37.82210171
Pre May 16,X000785,COMPLETED,2012,158 Lorimer Street DOCKLANDS VIC 3008,637405,3,0,144.9366488,-37.82268608
Pre May 16,X000784,COMPLETED,2012,156 Lorimer Street DOCKLANDS VIC 3008,637406,3,0,144.936756,-37.8227104
Pre May 16,X000783,COMPLETED,2012,154 Lorimer Street DOCKLANDS VIC 3008,637407,3,0,144.9368625,-37.82273459
Pre May 16,X000793,COMPLETED,2012,23 South Wharf Drive DOCKLANDS VIC 3008,637420,3,0,144.939797,-37.82312469
Pre May 16,X000801,COMPLETED,2012,31 South Wharf Drive DOCKLANDS VIC 3008,637424,3,0,144.9394956,-37.82305628
Pre May 16,X000778,COMPLETED,2012,132 Lorimer Street DOCKLANDS VIC 3008,637426,3,0,144.9393568,-37.82325203
Pre May 16,X000776,COMPLETED,2012,128 Lorimer Street DOCKLANDS VIC 3008,637428,3,0,144.9395705,-37.82330054
Pre May 16,X000775,COMPLETED,2012,126 Lorimer Street DOCKLANDS VIC 3008,637429,3,0,144.9396771,-37.82332473
Pre May 16,X000981,COMPLETED,2012,78-84 Cade Way PARKVILLE VIC 3052,637688,2,0,144.9381325,-37.777586
Pre May 16,X000864,COMPLETED,2015,40-44 Cook Street PORT MELBOURNE VIC 3207,640574,2,0,144.9162684,-37.8305733
Post May 16,X000115,COMPLETED,2016,The Metropolitan 137-141 Bourke Street MELBOURNE VIC 3000,101119,19,TP-2010-100/B,144.9691673,-37.81279276
Post May 16,X000428,COMPLETED,2016,73-81 Cardigan Street CARLTON VIC 3053,101588,9,TP-2010-318,144.964361,-37.80505648
Post May 16,X000536,COMPLETED,2016,19-35 Flemington Road NORTH MELBOURNE VIC 3051,103811,19,TPM-2013-9,144.955178,-37.80067667
Post May 16,X000551,COMPLETED,2016,81-85 Flemington Road NORTH MELBOURNE VIC 3051,103819,13,TP-2012-924/A,144.9531407,-37.79878887
Post May 16,X000561,COMPLETED,2016,108-116 Ireland Street WEST MELBOURNE VIC 3003,105084,6,TP-2010-749/A,144.9425784,-37.80628615
Post May 16,X000324,COMPLETED,2015,455-467 Cardigan Street CARLTON VIC 3053,105288,1,TPM-2014-1,144.9659432,-37.7943014
Post May 16,X000325,COMPLETED,2015,455-467 Cardigan Street CARLTON VIC 3053,105288,5,TPM-2014-1,144.9659432,-37.7943014
Post May 16,X000151,COMPLETED,2016,617-639 Lonsdale Street MELBOURNE VIC 3000,105718,32,TPM-2009-47,144.9536247,-37.81542152
Post May 16,X001024,COMPLETED,2016,Lacrosse Docklands 673-683 La Trobe Street DOCKLANDS VIC 3008,573400,18,TPD-2007-45/A,144.9474887,-37.81489076
Post May 16,X000879,COMPLETED,2016,328-330 Lorimer Street PORT MELBOURNE VIC 3207,593757,2,TP-2010-1032,144.9087634,-37.82377344
Post May 16,X001163,COMPLETED,2016,85-87 Lambeth Street KENSINGTON VIC 3031,615414,3,TP-2010-594/A,144.9341347,-37.79232724
Post May 16,X000565,COMPLETED,2016,35-43 Dryburgh Street WEST MELBOURNE VIC 3003,102784,5,TP-2014-636,144.9426208,-37.80605116
Post May 16,X000315,COMPLETED,2016,496-504 Elizabeth Street MELBOURNE VIC 3000,103293,72,TPM-2009-1,144.9603506,-37.80719822
Post May 16,X000553,COMPLETED,2016,91-95 Flemington Road NORTH MELBOURNE VIC 3051,103822,15,TP-2011-520/B,144.9528584,-37.79856529
Post May 16,X000012,COMPLETED,2016,556-560 Flinders Street MELBOURNE VIC 3000,103986,28,TP-2003-449/C,144.9557668,-37.82061075
Post May 16,X001151,COMPLETED,2016,33-39 Racecourse Road NORTH MELBOURNE VIC 3051,617678,9,TP-2012-452,144.9407371,-37.78971906
Post May 16,X001101,COMPLETED,2016,864-892 Collins Street DOCKLANDS VIC 3008,632511,32,TPD-2014-20,144.9423243,-37.82058708
Post May 16,X001095,COMPLETED,2017,889-897 Collins Street DOCKLANDS VIC 3008,667601,30,TPM-2014-50,144.9418979,-37.82120905
Post May 16,X000252,COMPLETED,2017,127-141 A'Beckett Street MELBOURNE VIC 3000,639236,64,TPM-2013-25,144.9597627,-37.80988962
Post May 16,X001033,COMPLETED,2017,14-24 Batmans Hill Drive DOCKLANDS VIC 3008,640970,14,TPD-2007-14/B,144.9498562,-37.82128583
Post May 16,X000891,COMPLETED,2017,2 Riverside Quay SOUTHBANK VIC 3006,110325,20,TPM-2014-12,144.9632966,-37.8213153
Post May 16,X1111111,COMPLETED,2014,497-513 Rathdowne Street CARLTON VIC 3053,633373,0,TPM-2011-28,144.9707672,-37.79366093
Post May 16,X000045,COMPLETED,2017,Rialto Towers 505-535 Collins Street MELBOURNE VIC 3000,102104,6,TP-2013-372/A,144.9574723,-37.81864957
Post May 16,X000378,COMPLETED,2017,106-112 Queensberry Street CARLTON VIC 3053,108038,6,TP-2013-893/A,144.9654093,-37.80453101
Post May 16,X001525,COMPLETED,2017,11-49 Galada Avenue PARKVILLE VIC 3052,653559,14,TPM-2015-6,144.9402265,-37.78154204
Post May 16,X000442,COMPLETED,2017,Trinity College 100 Royal Parade PARKVILLE VIC 3052,102054,4,TP-2013-1060/C,144.9594147,-37.79514063
Post May 16,X000312,COMPLETED,2017,452-472 Elizabeth Street MELBOURNE VIC 3000,103300,54,TPM-2013-29,144.960624,-37.80783716
Post May 16,X000429,COMPLETED,2017,Arrow On Swanston 470-496 Swanston Street CARLTON VIC 3053,559514,12,TP-2014-562/A,144.9635429,-37.80558706
Post May 16,X001284,COMPLETED,2016,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,0,TP-2015-647,144.9377585,-37.81317308
Post May 16,X000222,COMPLETED,2017,315-321 La Trobe Street MELBOURNE VIC 3000,105452,34,TP-2012-225,144.9599616,-37.81097608
Post May 16,X000600,COMPLETED,2017,356-362 King Street WEST MELBOURNE VIC 3003,105367,2,TP-2014-348/A,144.9523619,-37.80831712
Post May 16,X001191,COMPLETED,2018,386-394 Spencer Street WEST MELBOURNE VIC 3003,108950,16,TP-2014-1144,144.9509453,-37.81132554
Post May 16,X000267,COMPLETED,2018,Deakin House 393-397 Swanston Street MELBOURNE VIC 3000,109313,43,TP-2014-934,144.9632462,-37.80927795
Post May 16,X001167,COMPLETED,2018,Newquay Central 425-441 Docklands Drive DOCKLANDS VIC 3008,593728,18,TP-2014-1024/A,144.9392069,-37.81503861
Post May 16,X000755,COMPLETED,2018,68-70 Dorcas Street SOUTHBANK VIC 3006,110436,28,TPM-2014-33,144.9674665,-37.83063269
Post May 16,X001350,COMPLETED,2018,Victorian College Of The Arts 234 St Kilda Road SOUTHBANK VIC 3006,108654,2,TP-2016-280,144.9693876,-37.82445562
Post May 16,X001190,COMPLETED,2018,58-64 A'Beckett Street MELBOURNE VIC 3000,100170,57,TPM-2010-29/B,144.9614852,-37.80880342
Post May 16,X000951,COMPLETED,2018,Melbourne Grammar School 321-369 St Kilda Road MELBOURNE VIC 3004,108616,5,TP-2016-297,144.9765361,-37.83406325
Post May 16,X001572,COMPLETED,2018,141-165 Collins Street MELBOURNE VIC 3000,102073,0,TP-2016-414,144.9687613,-37.81545156
Post May 16,X001389,COMPLETED,2018,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,21,ID-2016-3,144.9523045,-37.82538979
Post May 16,X000583,COMPLETED,2018,14-20 Roden Street WEST MELBOURNE VIC 3003,110949,4,TP-2014-22,144.9500598,-37.80574413
Post May 16,X000725,COMPLETED,2018,61-63 Haig Street SOUTHBANK VIC 3006,110472,38,TP-2013-1006/A,144.9567869,-37.82774772
Post May 16,X000692,COMPLETED,2018,22-40 Clarendon Street EAST MELBOURNE VIC 3002,102013,7,TP-2012-630,144.9831141,-37.81532101
Post May 16,X000690,COMPLETED,2018,178-226 Wellington Parade EAST MELBOURNE VIC 3002,109993,11,TP-2009-1109,144.9834985,-37.81582311
Post May 16,X000220,COMPLETED,2018,296-300 Little Lonsdale Street MELBOURNE VIC 3000,106041,40,TP-2009-361/B,144.960635,-37.8114786
Post May 16,X001261,COMPLETED,2018,79-87 Canning Street CARLTON VIC 3053,101409,3,TP-2015-694,144.9725796,-37.79720387
Post May 16,X001318,COMPLETED,2018,695-703 Collins Street DOCKLANDS VIC 3008,605910,14,TPM-2015-16,144.9514654,-37.82019815
Post May 16,X001331,COMPLETED,2018,42-50 La Trobe Street MELBOURNE VIC 3000,105495,43,TP-2016-320,144.9671737,-37.80804882
Post May 16,X001328,COMPLETED,2018,915 Collins Street DOCKLANDS VIC 3008,682680,28,TPM-2015-40,144.9396666,-37.82058599
